Title,Rating,Address,Directions,Contact,Web Link,SitemapExists,ContactPageURL,Emails,Phones,ContactPersons,OtherInfo,Profession
CalOaks 3 Pharmacy,"3.4
(18)",,https://www.google.com/maps/place/CalOaks+3+Pharmacy/data=!4m7!3m6!1s0x80c2db350a29976f:0x67f3bfd728a317bd!8m2!3d34.1202909!4d-118.1095257!16s%2Fg%2F1q4km1fcz!19sChIJb5cpCjXbwoARvRejKNe_82c?authuser=0&hl=en&rclk=1,"
+1 626-382-2580",https://stores.healthmart.com/caloaksiiihmpharmacy/stores.aspx,False,https://stores.healthmart.com/caloaksiiihmpharmacy/contact,,,,"{""address"": ""2025 McKesson Corporation""}",Pharmacist In California
Cajon Pharmacy,"4.7
(21)",,https://www.google.com/maps/place/Cajon+Pharmacy/data=!4m7!3m6!1s0x80dcaa0ee7695561:0x9c5306cd3e438209!8m2!3d34.0525223!4d-117.1808697!16s%2Fg%2F1hhh0yw7z!19sChIJYVVp5w6q3IARCYJDPs0GU5w?authuser=0&hl=en&rclk=1,"
+1 909-792-4922",https://stores.healthmart.com/cajonpharmacy/stores.aspx,False,https://stores.healthmart.com/cajonpharmacy/contact,,,,"{""address"": """", ""social_media"": {}}",Pharmacist In California
CVS Pharmacy,"5.0
(75)","
232 Cajon St, Redlands, CA 92373, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808fb7337e732ed3:0x16fa9c16cce5a989!8m2!3d37.392128!4d-122.080999!16s%2Fg%2F119wn4m_7!19sChIJ0y5zfjO3j4ARianlzBac-hY?authuser=0&hl=en&rclk=1,"
+1 650-691-4004",https://www.cvs.com/store-locator/mountain-view-ca-pharmacies/850-california-st-mountain-view-ca-94041/storeid=7774?WT.mc_id=LS_GOOGLE_RX_7774,False,https://www.cvs.com/store-locator/mountain-view-ca-pharmacies/850-california-st-mountain-view-ca-94041/contact,,,,{},Pharmacist In California
Go To Pharmacy RX,"2.5
(28)",,https://www.google.com/maps/place/Go+To+Pharmacy+RX/data=!4m7!3m6!1s0x80c29736d5180da9:0x68e6239d7bc774!8m2!3d34.1791899!4d-118.3972003!16s%2Fg%2F11fphksc1y!19sChIJqQ0Y1TaXwoARdMd7nSPmaAA?authuser=0&hl=en&rclk=1,"
+1 818-850-7010",https://gotopharmacy.co/,False,https://gotopharmacy.co/contact,,,,"{""address"": ""5961 Laurel Canyon Blvd #2 #2, Valley Glen CA 91607"", ""social_media"": {}}",Pharmacist In California
Walgreens Pharmacy,"4.0
(16)","
3756 Santa Rosalia Dr, Los Angeles, CA 90008, United States",https://www.google.com/maps/place/Walgreens+Pharmacy/data=!4m7!3m6!1s0x80858731465e419d:0x66adc247a1052bc1!8m2!3d37.7862875!4d-122.4535204!16s%2Fg%2F11gcdqjx_s!19sChIJnUFeRjGHhYARwSsFoUfCrWY?authuser=0&hl=en&rclk=1,"
+1 415-668-5202",https://www.walgreens.com/locator/walgreens-3601+california+st-san+francisco-ca-94118/id=896,False,https://www.walgreens.com/locator/walgreens-3601+california+st-san+francisco-ca-94118/contact-us,,,,{},Pharmacist In California
Valley Pharmacy,"1.8
(16)","
3601 California St, San Francisco, CA 94118, United States",https://www.google.com/maps/place/Valley+Pharmacy/data=!4m7!3m6!1s0x80eab903c3d5d201:0x51633716b96ad914!8m2!3d36.0700472!4d-119.0294889!16s%2Fg%2F11hyzyxrnk!19sChIJAdLVwwO56oARFNlquRY3Y1E?authuser=0&hl=en&rclk=1,"
+1 559-854-7500",https://www.mygnp.com/pharmacies/valley-pharmacy-porterville-ca-93257/,False,,,,,{},Pharmacist In California
Barnes Arcata Family Drug,"4.1
(793)","
3157 Corporate Pl, Hayward, CA 94545, United States",https://www.google.com/maps/place/Barnes+Arcata+Family+Drug/data=!4m7!3m6!1s0x54d1570e4ef5fee9:0x849477e75081ecd9!8m2!3d40.870181!4d-124.0850344!16s%2Fg%2F1vzv3d7z!19sChIJ6f71Tg5X0VQR2eyBUOd3lIQ?authuser=0&hl=en&rclk=1,"
+1 877-554-4797",http://barnes-drug.jany.io/,False,,,,,{},Pharmacist In California
Gonzales Rx Pharmacy,"4.6
(48)","
1080 G St, Arcata, CA 95521, United States",https://www.google.com/maps/place/Gonzales+Rx+Pharmacy/data=!4m7!3m6!1s0x80926d5f3546d211:0xb9c6930ac7c6dc7e!8m2!3d36.5066701!4d-121.4443179!16s%2Fg%2F1thd2117!19sChIJEdJGNV9tkoARftzGxwqTxrk?authuser=0&hl=en&rclk=1,"
+1 707-822-2496",https://www.mygnp.com/pharmacies/gonzales-rx-pharmacy-gonzales-ca-93926-0808/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=550221,False,,,,,{},Pharmacist In California
Sierra Vista Pharmacy,"3.1
(19)","
18 4th St, Gonzales, CA 93926, United States",https://www.google.com/maps/place/Sierra+Vista+Pharmacy/data=!4m7!3m6!1s0x809531487d56e161:0xc731599f9e8c4bdf!8m2!3d36.2980359!4d-119.2013601!16s%2Fg%2F1tdgq1vr!19sChIJYeFWfUgxlYAR30uMnp9ZMcc?authuser=0&hl=en&rclk=1,"
+1 831-675-3643",https://www.facebook.com/search/top?q=sierra%20vista%20pharmacy,False,,,,,{},Pharmacist In California
Vons Pharmacy,"4.4
(27)","
650 E Visalia Rd, Farmersville, CA 93223, United States",https://www.google.com/maps/place/Vons+Pharmacy/data=!4m7!3m6!1s0x80db7fb5cf0ef7d9:0xcd28ce168a73a9df!8m2!3d33.5052317!4d-117.1479738!16s%2Fg%2F1w665q1g!19sChIJ2fcOz7V_24AR36lzihbOKM0?authuser=0&hl=en&rclk=1,"
+1 559-594-8602",https://local.pharmacy.vons.com/ca/temecula/29530-rancho-california-rd.html,False,,,,,{},Pharmacist In California
Campus Pharmacy,"4.4
(8)","
29530 Rancho California Rd, Temecula, CA 92591, United States",https://www.google.com/maps/place/Campus+Pharmacy/data=!4m7!3m6!1s0x80c2bc84245df99f:0xcc8aa991288d2df1!8m2!3d34.0656384!4d-118.445874!16s%2Fg%2F11hd9ndpkp!19sChIJn_ldJIS8woAR8S2NKJGpisw?authuser=0&hl=en&rclk=1,"
+1 951-695-7273",https://www.mygnp.com/pharmacies/campus-pharmacy-los-angeles-ca-90024/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=519201,False,,,,,{},Pharmacist In California
MedEx Pharmacy,"4.2
(18)","
100 Medical Plaza STE 150, Los Angeles, CA 90024, United States",https://www.google.com/maps/place/MedEx+Pharmacy/data=!4m7!3m6!1s0x8094c39017e06ae3:0x3c63cc625ffc195e!8m2!3d36.3274667!4d-119.6629431!16s%2Fg%2F11b_3g90z3!19sChIJ42rgF5DDlIARXhn8X2LMYzw?authuser=0&hl=en&rclk=1,"
+1 310-208-2340",https://www.mygnp.com/pharmacies/campus-pharmacy-los-angeles-ca-90024/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=519201,False,,,,,{},Pharmacist In California
Healthcare Pharmacy - Compounding Pharmacy,"4.5
(109)","
365 Campus Dr, Hanford, CA 93230, United States",https://www.google.com/maps/place/Healthcare+Pharmacy+-+Compounding+Pharmacy/data=!4m7!3m6!1s0x80dcdbe2f4f12c89:0x89553d1132f94b2d!8m2!3d33.730117!4d-117.828487!16s%2Fg%2F119t7qlkq!19sChIJiSzx9OLb3IARLUv5MhE9VYk?authuser=0&hl=en&rclk=1,"
+1 559-583-1480",http://www.healthcarepharmtustin.com/,True,,,,,{},Pharmacist In California
LA Compounding Pharmacy,"4.1
(16)","
14642 Newport Ave, Tustin, CA 92780, United States",https://www.google.com/maps/place/LA+Compounding+Pharmacy/data=!4m7!3m6!1s0x80c2b94e01fae5f5:0x43ae09308dc4bc4c!8m2!3d34.0733861!4d-118.3798234!16s%2Fg%2F11lqydz2vs!19sChIJ9eX6AU65woARTLzEjTAJrkM?authuser=0&hl=en&rclk=1,"
+1 714-669-4000",http://www.healthcarepharmtustin.com/,True,,,,,"{""address"": ""14642 Newport Ave. Suite 110 Tustin, CA 92780"", ""social_media"": {""instagram"": ""https://www.instagram.com/LA.Century.Law"", ""yelp"": ""https://www.yelp.com"", ""google_business"": """"}}",Pharmacist In California
Pill Box Pharmacy,"5.0
(267)","
8600 W 3rd St #1, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Pill+Box+Pharmacy/data=!4m7!3m6!1s0x80945d83a167018f:0x120425b8b3f0748b!8m2!3d36.8118087!4d-119.772798!16s%2Fg%2F1tdg3gcv!19sChIJjwFnoYNdlIARi3Tws7glBBI?authuser=0&hl=en&rclk=1,"
+1 310-362-4122",https://lacompounding.com/,True,,,,,{},Pharmacist In California
CarePlus Drugs Pharmacy,"4.3
(23)","
5187 N First St Suite 101, Fresno, CA 93710, United States",https://www.google.com/maps/place/CarePlus+Drugs+Pharmacy/data=!4m7!3m6!1s0x80946746b8405423:0xd9389b1de660bde2!8m2!3d36.8075277!4d-119.8666495!16s%2Fg%2F11fjytmwnj!19sChIJI1RAuEZnlIAR4r1g5h2bONk?authuser=0&hl=en&rclk=1,"
+1 559-492-2162",http://pill-box-pharmacy-fresno.yeeq.io/,False,,,,,{},Pharmacist In California
Rite Aid Pharmacy,"5.0
(1)","
4345 E Lowell St, Ontario, CA 91761, United States",https://www.google.com/maps/place/Rite+Aid+Pharmacy/data=!4m7!3m6!1s0x80905961896072cb:0x98176751fae25461!8m2!3d37.796999!4d-120.9919036!16s%2Fg%2F1tj4h8w4!19sChIJy3JgiWFZkIARYVTi-lFnF5g?authuser=0&hl=en&rclk=1,"
+1 760-326-2312",https://www.riteaid.com/locations/ca/escalon/1710-california-street.html,False,,,,,{},Pharmacist In California
CVS Pharmacy,"4.3
(39)","
1710 California St, Escalon, CA 95320, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808de4925f323419:0x5f9c1e2810da5dc2!8m2!3d36.6211304!4d-121.8430953!16s%2Fg%2F1tfg39ps!19sChIJGTQyX5LkjYARwl3aECgenF8?authuser=0&hl=en&rclk=1,"
+1 209-838-3524",https://www.riteaid.com/locations/ca/escalon/1710-california-street.html,False,,,,,{},Pharmacist In California
California Pharmacists Association,"4.8
(11)","
2040 California Ave, Sand City, CA 93955, United States",https://www.google.com/maps/place/California+Pharmacists+Association/data=!4m7!3m6!1s0x809ad7b557e4952d:0x5abd9193e2c83339!8m2!3d38.6427116!4d-121.4906234!16s%2Fg%2F1vqth0vv!19sChIJLZXkV7XXmoAROTPI4pORvVo?authuser=0&hl=en&rclk=1,"
+1 831-583-9110",https://www.cvs.com/store-locator/sand-city-ca-pharmacies/2040-california-ave-sand-city-ca-93955/storeid=16447?WT.mc_id=LS_GOOGLE_RX_16447,False,https://www.cvs.com/store-locator/sand-city-ca-pharmacies/2040-california-ave-sand-city-ca-93955/contact-us,,,,{},Pharmacist In California
Walmart Pharmacy,"4.5
(10)","
4030 Lennane Dr, Sacramento, CA 95834, United States",https://www.google.com/maps/place/Walmart+Pharmacy/data=!4m7!3m6!1s0x8084d08b5092cd49:0xf129048aa56f3061!8m2!3d38.6807842!4d-121.7879246!16s%2Fg%2F1pty2w4qb!19sChIJSc2SUIvQhIARYTBvpYoEKfE?authuser=0&hl=en&rclk=1,"
+1 916-779-1400",https://cpha.com/,False,,,,,{},Pharmacist In California
CVS Pharmacy,"4.5
(10)","
4030 Lennane Dr, Sacramento, CA 95834, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808561ebb00b4e63:0xf18006ca87ceed7d!8m2!3d37.8965708!4d-122.0644801!16s%2Fg%2F11c475cbvv!19sChIJY04LsOthhYARfe3Oh8oGgPE?authuser=0&hl=en&rclk=1,"
+1 916-779-1400",https://cpha.com/,False,,,,,{},Pharmacist In California
California Specialty Pharmacy,"3.8
(30)",,https://www.google.com/maps/place/California+Specialty+Pharmacy/data=!4m7!3m6!1s0x80c2d39916e651e3:0xdf0f0ab4eb3f18cd!8m2!3d33.9824594!4d-118.0476266!16s%2Fg%2F1w04kcq6!19sChIJ41HmFpnTwoARzRg_67QKD98?authuser=0&hl=en&rclk=1,"
+1 562-698-6305",http://www.csprx.com/,False,,,,,{},Pharmacist In California
Cal Oaks Pharmacy,"4.4
(81)","
55 E California Blvd # 103, Pasadena, CA 91105, United States",https://www.google.com/maps/place/Cal+Oaks+Pharmacy/data=!4m7!3m6!1s0x80c2c37ce9ae5507:0xf6792619dd241053!8m2!3d34.1359327!4d-118.149369!16s%2Fg%2F1td00rn7!19sChIJB1Wu6XzDwoARUxAk3RkmefY?authuser=0&hl=en&rclk=1,"
+1 626-795-5956",https://stores.healthmart.com/caloakspharmacy/stores.aspx,False,https://stores.healthmart.com/caloakspharmacy/contact,,,,{},Pharmacist In California
Selma Pharmacy,"4.9
(71)",,https://www.google.com/maps/place/Selma+Pharmacy/data=!4m7!3m6!1s0x8094f180f00c1b9d:0xc75c8037f5f774f6!8m2!3d36.5705347!4d-119.6134897!16s%2Fg%2F11k1ntj6bb!19sChIJnRsM8IDxlIAR9nT39TeAXMc?authuser=0&hl=en&rclk=1,"
+1 559-318-9646",http://www.selmapharmacy.com/,False,,,,,{},Pharmacist In California
Pharmacy of the Desert,"4.9
(70)",,https://www.google.com/maps/place/Pharmacy+of+the+Desert/data=!4m7!3m6!1s0x80daf8ff84ccc3a9:0xcbe1e8282c25e244!8m2!3d33.7086806!4d-116.2784406!16s%2Fg%2F11cn9sb4rg!19sChIJqcPMhP_42oARROIlLCjo4cs?authuser=0&hl=en&rclk=1,"
+1 760-777-1115",http://www.pharmacyofthedesert.com/,True,,pharmacyofthedesert@gmail.com,760-777-1115,,"{""address"": ""79440 California Highway 111 #103, La Quinta, California 92253, United States"", ""social_media"": {}}",Pharmacist In California
CVS Pharmacy,"4.3
(4)",,https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x809940d0ddc53335:0x8424550f254f1065!8m2!3d39.5151762!4d-119.8280865!16s%2Fg%2F11c463qg3x!19sChIJNTPF3dBAmYARZRBPJQ9VJIQ?authuser=0&hl=en&rclk=1,"
+1 775-323-0701",https://www.cvs.com/store-locator/reno-nv-pharmacies/1119-california-ave-reno-nv-89509/storeid=9168?WT.mc_id=LS_GOOGLE_RX_9168,False,https://www.cvs.com/store-locator/reno-nv-pharmacies/1119-california-ave-reno-nv-89509/contact,,1-800-SHOP CVS (1-800-746-7287),,{},Pharmacist In California
CalOaks 3 Pharmacy,"3.4
(18)",,https://www.google.com/maps/place/CalOaks+3+Pharmacy/data=!4m7!3m6!1s0x80c2db350a29976f:0x67f3bfd728a317bd!8m2!3d34.1202909!4d-118.1095257!16s%2Fg%2F1q4km1fcz!19sChIJb5cpCjXbwoARvRejKNe_82c?authuser=0&hl=en&rclk=1,"
+1 626-382-2580",https://stores.healthmart.com/caloaksiiihmpharmacy/stores.aspx,False,https://stores.healthmart.com/caloaksiiihmpharmacy/contact,,,,"{""address"": ""2025 McKesson Corporation""}",Pharmacist In California
Cajon Pharmacy,"4.7
(21)",,https://www.google.com/maps/place/Cajon+Pharmacy/data=!4m7!3m6!1s0x80dcaa0ee7695561:0x9c5306cd3e438209!8m2!3d34.0525223!4d-117.1808697!16s%2Fg%2F1hhh0yw7z!19sChIJYVVp5w6q3IARCYJDPs0GU5w?authuser=0&hl=en&rclk=1,"
+1 909-792-4922",https://stores.healthmart.com/cajonpharmacy/stores.aspx,False,https://stores.healthmart.com/cajonpharmacy/contact,,,,{},Pharmacist In California
CVS Pharmacy,"5.0
(75)","
232 Cajon St, Redlands, CA 92373, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808fb7337e732ed3:0x16fa9c16cce5a989!8m2!3d37.392128!4d-122.080999!16s%2Fg%2F119wn4m_7!19sChIJ0y5zfjO3j4ARianlzBac-hY?authuser=0&hl=en&rclk=1,"
+1 650-691-4004",https://www.cvs.com/store-locator/mountain-view-ca-pharmacies/850-california-st-mountain-view-ca-94041/storeid=7774?WT.mc_id=LS_GOOGLE_RX_7774,False,https://www.cvs.com/store-locator/mountain-view-ca-pharmacies/850-california-st-mountain-view-ca-94041/contact,,1-800-SHOP CVS (1-800-746-7287),,"{""address"": """", ""social_media"": {}}",Pharmacist In California
Go To Pharmacy RX,"2.5
(28)",,https://www.google.com/maps/place/Go+To+Pharmacy+RX/data=!4m7!3m6!1s0x80c29736d5180da9:0x68e6239d7bc774!8m2!3d34.1791899!4d-118.3972003!16s%2Fg%2F11fphksc1y!19sChIJqQ0Y1TaXwoARdMd7nSPmaAA?authuser=0&hl=en&rclk=1,"
+1 818-850-7010",https://gotopharmacy.co/,False,https://gotopharmacy.co/contact,info@gotopharmacy.com,"(818) 850-7010, (818) 850-7010",,"{""address"": ""5961 Laurel Canyon Blvd #2 #2, Valley Glen CA 91607"", ""social_media"": {}}",Pharmacist In California
Walgreens Pharmacy,"4.0
(16)","
3756 Santa Rosalia Dr, Los Angeles, CA 90008, United States",https://www.google.com/maps/place/Walgreens+Pharmacy/data=!4m7!3m6!1s0x80858731465e419d:0x66adc247a1052bc1!8m2!3d37.7862875!4d-122.4535204!16s%2Fg%2F11gcdqjx_s!19sChIJnUFeRjGHhYARwSsFoUfCrWY?authuser=0&hl=en&rclk=1,"
+1 415-668-5202",https://www.walgreens.com/locator/walgreens-3601+california+st-san+francisco-ca-94118/id=896,False,https://www.walgreens.com/locator/walgreens-3601+california+st-san+francisco-ca-94118/contact-us,,,,"{""address"": """", ""social_media"": {}}",Pharmacist In California
Valley Pharmacy,"1.8
(16)","
3601 California St, San Francisco, CA 94118, United States",https://www.google.com/maps/place/Valley+Pharmacy/data=!4m7!3m6!1s0x80eab903c3d5d201:0x51633716b96ad914!8m2!3d36.0700472!4d-119.0294889!16s%2Fg%2F11hyzyxrnk!19sChIJAdLVwwO56oARFNlquRY3Y1E?authuser=0&hl=en&rclk=1,"
+1 559-854-7500",https://www.mygnp.com/pharmacies/valley-pharmacy-porterville-ca-93257/,False,,,,,{},Pharmacist In California
Barnes Arcata Family Drug,"4.1
(793)","
3157 Corporate Pl, Hayward, CA 94545, United States",https://www.google.com/maps/place/Barnes+Arcata+Family+Drug/data=!4m7!3m6!1s0x54d1570e4ef5fee9:0x849477e75081ecd9!8m2!3d40.870181!4d-124.0850344!16s%2Fg%2F1vzv3d7z!19sChIJ6f71Tg5X0VQR2eyBUOd3lIQ?authuser=0&hl=en&rclk=1,"
+1 877-554-4797",http://barnes-drug.jany.io/,False,,,,,{},Pharmacist In California
Gonzales Rx Pharmacy,"4.6
(48)","
1080 G St, Arcata, CA 95521, United States",https://www.google.com/maps/place/Gonzales+Rx+Pharmacy/data=!4m7!3m6!1s0x80926d5f3546d211:0xb9c6930ac7c6dc7e!8m2!3d36.5066701!4d-121.4443179!16s%2Fg%2F1thd2117!19sChIJEdJGNV9tkoARftzGxwqTxrk?authuser=0&hl=en&rclk=1,"
+1 707-822-2496",https://www.mygnp.com/pharmacies/gonzales-rx-pharmacy-gonzales-ca-93926-0808/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=550221,False,,,,,{},Pharmacist In California
Sierra Vista Pharmacy,"3.1
(19)","
18 4th St, Gonzales, CA 93926, United States",https://www.google.com/maps/place/Sierra+Vista+Pharmacy/data=!4m7!3m6!1s0x809531487d56e161:0xc731599f9e8c4bdf!8m2!3d36.2980359!4d-119.2013601!16s%2Fg%2F1tdgq1vr!19sChIJYeFWfUgxlYAR30uMnp9ZMcc?authuser=0&hl=en&rclk=1,"
+1 831-675-3643",https://www.facebook.com/search/top?q=sierra%20vista%20pharmacy,False,,,,,{},Pharmacist In California
Vons Pharmacy,"4.4
(27)","
650 E Visalia Rd, Farmersville, CA 93223, United States",https://www.google.com/maps/place/Vons+Pharmacy/data=!4m7!3m6!1s0x80db7fb5cf0ef7d9:0xcd28ce168a73a9df!8m2!3d33.5052317!4d-117.1479738!16s%2Fg%2F1w665q1g!19sChIJ2fcOz7V_24AR36lzihbOKM0?authuser=0&hl=en&rclk=1,"
+1 559-594-8602",https://local.pharmacy.vons.com/ca/temecula/29530-rancho-california-rd.html,False,,,,,{},Pharmacist In California
Campus Pharmacy,"4.4
(8)","
29530 Rancho California Rd, Temecula, CA 92591, United States",https://www.google.com/maps/place/Campus+Pharmacy/data=!4m7!3m6!1s0x80c2bc84245df99f:0xcc8aa991288d2df1!8m2!3d34.0656384!4d-118.445874!16s%2Fg%2F11hd9ndpkp!19sChIJn_ldJIS8woAR8S2NKJGpisw?authuser=0&hl=en&rclk=1,"
+1 951-695-7273",https://www.mygnp.com/pharmacies/campus-pharmacy-los-angeles-ca-90024/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=519201,False,,,,,{},Pharmacist In California
MedEx Pharmacy,"4.2
(18)","
100 Medical Plaza STE 150, Los Angeles, CA 90024, United States",https://www.google.com/maps/place/MedEx+Pharmacy/data=!4m7!3m6!1s0x8094c39017e06ae3:0x3c63cc625ffc195e!8m2!3d36.3274667!4d-119.6629431!16s%2Fg%2F11b_3g90z3!19sChIJ42rgF5DDlIARXhn8X2LMYzw?authuser=0&hl=en&rclk=1,"
+1 310-208-2340",https://www.mygnp.com/pharmacies/campus-pharmacy-los-angeles-ca-90024/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=519201,False,,,,,{},Pharmacist In California
Healthcare Pharmacy - Compounding Pharmacy,"4.5
(109)","
365 Campus Dr, Hanford, CA 93230, United States",https://www.google.com/maps/place/Healthcare+Pharmacy+-+Compounding+Pharmacy/data=!4m7!3m6!1s0x80dcdbe2f4f12c89:0x89553d1132f94b2d!8m2!3d33.730117!4d-117.828487!16s%2Fg%2F119t7qlkq!19sChIJiSzx9OLb3IARLUv5MhE9VYk?authuser=0&hl=en&rclk=1,"
+1 559-583-1480",http://www.healthcarepharmtustin.com/,True,,,"(714) 669-4000, 0161 820 7016","Brittany S Fareed, Christina, Yolanda K, David H, John B","{""address"": ""14642 Newport Ave. Suite 110 Tustin, CA 92780"", ""social_media"": {""instagram"": ""https://www.instagram.com/LA.Century.Law"", ""yelp"": ""https://www.yelp.com"", ""google_business"": ""Not found""}}",Pharmacist In California
LA Compounding Pharmacy,"4.1
(16)","
14642 Newport Ave, Tustin, CA 92780, United States",https://www.google.com/maps/place/LA+Compounding+Pharmacy/data=!4m7!3m6!1s0x80c2b94e01fae5f5:0x43ae09308dc4bc4c!8m2!3d34.0733861!4d-118.3798234!16s%2Fg%2F11lqydz2vs!19sChIJ9eX6AU65woARTLzEjTAJrkM?authuser=0&hl=en&rclk=1,"
+1 714-669-4000",http://www.healthcarepharmtustin.com/,True,,,(714) 669-4000,,"{""address"": ""14642 Newport Ave. Suite 110 Tustin, CA 92780"", ""social_media"": {""instagram"": ""https://www.instagram.com/LA.Century.Law"", ""yelp"": ""https://www.yelp.com/""}}",Pharmacist In California
Pill Box Pharmacy,"5.0
(267)","
8600 W 3rd St #1, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Pill+Box+Pharmacy/data=!4m7!3m6!1s0x80945d83a167018f:0x120425b8b3f0748b!8m2!3d36.8118087!4d-119.772798!16s%2Fg%2F1tdg3gcv!19sChIJjwFnoYNdlIARi3Tws7glBBI?authuser=0&hl=en&rclk=1,"
+1 310-362-4122",https://lacompounding.com/,False,,,,,{},Pharmacist In California
CarePlus Drugs Pharmacy,"4.3
(23)","
5187 N First St Suite 101, Fresno, CA 93710, United States",https://www.google.com/maps/place/CarePlus+Drugs+Pharmacy/data=!4m7!3m6!1s0x80946746b8405423:0xd9389b1de660bde2!8m2!3d36.8075277!4d-119.8666495!16s%2Fg%2F11fjytmwnj!19sChIJI1RAuEZnlIAR4r1g5h2bONk?authuser=0&hl=en&rclk=1,"
+1 559-492-2162",http://pill-box-pharmacy-fresno.yeeq.io/,False,,,,,{},Pharmacist In California
Rite Aid Pharmacy,"5.0
(1)","
4345 E Lowell St, Ontario, CA 91761, United States",https://www.google.com/maps/place/Rite+Aid+Pharmacy/data=!4m7!3m6!1s0x80905961896072cb:0x98176751fae25461!8m2!3d37.796999!4d-120.9919036!16s%2Fg%2F1tj4h8w4!19sChIJy3JgiWFZkIARYVTi-lFnF5g?authuser=0&hl=en&rclk=1,"
+1 760-326-2312",https://www.riteaid.com/locations/ca/escalon/1710-california-street.html,False,,,,,{},Pharmacist In California
CVS Pharmacy,"4.3
(39)","
1710 California St, Escalon, CA 95320, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808de4925f323419:0x5f9c1e2810da5dc2!8m2!3d36.6211304!4d-121.8430953!16s%2Fg%2F1tfg39ps!19sChIJGTQyX5LkjYARwl3aECgenF8?authuser=0&hl=en&rclk=1,"
+1 209-838-3524",https://www.riteaid.com/locations/ca/escalon/1710-california-street.html,False,,,,,{},Pharmacist In California
California Pharmacists Association,"4.8
(11)","
2040 California Ave, Sand City, CA 93955, United States",https://www.google.com/maps/place/California+Pharmacists+Association/data=!4m7!3m6!1s0x809ad7b557e4952d:0x5abd9193e2c83339!8m2!3d38.6427116!4d-121.4906234!16s%2Fg%2F1vqth0vv!19sChIJLZXkV7XXmoAROTPI4pORvVo?authuser=0&hl=en&rclk=1,"
+1 831-583-9110",https://www.cvs.com/store-locator/sand-city-ca-pharmacies/2040-california-ave-sand-city-ca-93955/storeid=16447?WT.mc_id=LS_GOOGLE_RX_16447,False,https://www.cvs.com/store-locator/sand-city-ca-pharmacies/2040-california-ave-sand-city-ca-93955/contact,,1-800-SHOP-CVS (1-800-746-7287),,{},Pharmacist In California
Walmart Pharmacy,"4.5
(10)","
4030 Lennane Dr, Sacramento, CA 95834, United States",https://www.google.com/maps/place/Walmart+Pharmacy/data=!4m7!3m6!1s0x8084d08b5092cd49:0xf129048aa56f3061!8m2!3d38.6807842!4d-121.7879246!16s%2Fg%2F1pty2w4qb!19sChIJSc2SUIvQhIARYTBvpYoEKfE?authuser=0&hl=en&rclk=1,"
+1 916-779-1400",https://cpha.com/,False,,,,,{},Pharmacist In California
CVS Pharmacy,"4.5
(10)","
4030 Lennane Dr, Sacramento, CA 95834, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x808561ebb00b4e63:0xf18006ca87ceed7d!8m2!3d37.8965708!4d-122.0644801!16s%2Fg%2F11c475cbvv!19sChIJY04LsOthhYARfe3Oh8oGgPE?authuser=0&hl=en&rclk=1,"
+1 916-779-1400",https://cpha.com/,False,,,,,{},Pharmacist In California
St. Mary's Pharmacy,"4.5
(10)","
4030 Lennane Dr, Sacramento, CA 95834, United States",https://www.google.com/maps/place/St.+Mary%27s+Pharmacy/data=!4m7!3m6!1s0x80945d45dd5f3c15:0xae86261445870463!8m2!3d36.7793279!4d-119.7712199!16s%2Fg%2F11k53v_qd9!19sChIJFTxf3UVdlIARYwSHRRQmhq4?authuser=0&hl=en&rclk=1,"
+1 916-779-1400",https://cpha.com/,False,,,,,{},Pharmacist In California
Precision Pharmacy,"4.0
(22)","
3150 E Shields Ave, Fresno, CA 93726, United States",https://www.google.com/maps/place/Precision+Pharmacy/data=!4m7!3m6!1s0x80ea420802aae0bd:0xfbbf36704beb2bc4!8m2!3d35.3065379!4d-119.0992385!16s%2Fg%2F1ptzhzz2z!19sChIJveCqAghC6oARxCvrS3A2v_s?authuser=0&hl=en&rclk=1,"
+1 559-223-9090",http://fresno.medicineshoppe.com/,False,,,,,{},Pharmacist In California
